signature_id,time_window,gene,gene_group,analysis_set,cohort_n,patient_n,pooled_contribution,pooled_se,ci95_lower,ci95_upper,tau2,I2_percent,prediction_lower,prediction_upper,direction_consistency,p_value,cohorts,fdr_within_signature_window,signature_gene,current_hpa_symbol,mapping_status,hpa_blood_cell_specificity,hpa_blood_cell_distribution,primary_cell_type,secondary_cell_types,broad_lineage,hpa_quantitative_evidence,pbmc_sepsis_atlas_scope,interpretation,primary_reference,secondary_context_reference,source_url,secondary_source_doi,absolute_pooled_contribution,signature_window_total_absolute,absolute_share
SIG034,T1,DOK3,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.0011561663876864,0.0051645895613964,-0.0152798625802893,0.0175921953556622,6.813693002102752e-05,69.89875778617143,-0.0407389281441086,0.0430512609194816,0.5,0.8372418839274336,GSE236713;GSE57065;GSE95233;GSE54514,0.8791039781238054,DOK3,DOK3,EXACT,Immune cell enhanced,Detected in many,neutrophil,,GRANULOCYTE,neutrophil:134.3,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0011561663876864,0.37067723732696645,0.003119064974217908
SIG034,T1,PFKFB4,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.0059607499085248,0.0090246668930082,-0.0227597679015503,0.0346812677186001,0.0002452377821843,81.17080427204255,-0.0718069332117159,0.0837284330287657,0.5,0.5561239376450282,GSE236713;GSE57065;GSE95233;GSE54514,0.7775408593956582,PFKFB4,PFKFB4,EXACT,Group enriched,Detected in many,neutrophil,non-classical monocyte;eosinophil,GRANULOCYTE,neutrophil:40.6;non-classical monocyte:25.2;eosinophil:22;intermediate monocyte:13.8;classical monocyte:12.6,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0059607499085248,0.37067723732696645,0.016080701236226572
SIG034,T1,TYK2,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.0161736859570678,0.008434998635435,-0.0106702442853503,0.043017616199486,0.0002393181770599,84.17095767138981,-0.0596394188672743,0.09198679078141,0.75,0.1510155902332545,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,TYK2,TYK2,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0161736859570678,0.37067723732696645,0.043632800529376285
SIG034,T1,BCL2L11,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0019576874823087,0.0021777335082259,-0.0049728324748385,0.008888207439456,1.0962714364037966e-06,61.056135218278115,-0.0084390695948008,0.0123544445594183,0.75,0.4349269028950869,GSE236713;GSE57065;GSE95233;GSE54514,0.6915399809018965,BCL2L11,BCL2L11,EXACT,Low immune cell specificity,Detected in many,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0019576874823087,0.37067723732696645,0.005281380363213039
SIG034,T1,BCAT1,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0180030479678391,0.0168958475924606,-0.0357670797774334,0.0717731757131117,0.0009937427654904,86.97874015394052,-0.135885970935118,0.1718920668707962,0.75,0.3647830939669911,GSE236713;GSE57065;GSE95233;GSE54514,0.612835597864545,BCAT1,BCAT1,EXACT,Immune cell enhanced,Detected in many,non-classical monocyte,,MONOCYTE,non-classical monocyte:17.3,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0180030479678391,0.37067723732696645,0.0485679889535785
SIG034,T1,BTBD7,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.0019822030212538,0.0011300429547026,-0.0055785040472599,0.0016140980047522,7.710148636594107e-07,3.732183120751749,-0.0081396763269521,0.0041752702844444,0.5,0.1776899873904673,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,BTBD7,BTBD7,EXACT,Low immune cell specificity,Detected in single,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0019822030212538,0.37067723732696645,0.005347517521032297
SIG034,T1,CEP55,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.0136970605562647,0.0045637782615959,-0.0282210398230174,0.0008269187104879,0.0,13.005384438497115,-0.0333334135512485,0.005939292438719,1.0,0.0576112797715485,GSE236713;GSE57065;GSE95233;GSE54514,0.3798705913010182,CEP55,CEP55,EXACT,Immune cell enriched,Detected in single,T-reg,,T_LYMPHOCYTE,T-reg:1.3,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0136970605562647,0.37067723732696645,0.03695144772049441
SIG034,T1,HMMR,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.0088404340930032,0.0013614895500385,-0.0131733014812064,-0.0045075667048,0.0,0.0,-0.0146984508219292,-0.0029824173640773,1.0,0.0074165151588988,GSE236713;GSE57065;GSE95233;GSE54514,0.1165072775734091,HMMR,HMMR,EXACT,Immune cell enhanced,Detected in single,T-reg,,T_LYMPHOCYTE,T-reg:1.5,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0088404340930032,0.37067723732696645,0.02384941184075256
SIG034,T1,PRC1,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.006041539229482,0.0031712806716536,-0.0161339696860055,0.0040508912270415,0.0,6.835648720440337,-0.0196864586680052,0.0076033802090412,1.0,0.1528647583871467,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,PRC1,PRC1,EXACT,Immune cell enriched,Detected in many,basophil,,GRANULOCYTE,basophil:34.4,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.006041539229482,0.37067723732696645,0.016298651821862176
SIG034,T1,KIF15,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0011918575134053,0.0029187801742685,-0.0080970036681326,0.0104807186949433,1.1066838409340606e-05,0.0,-0.0178500502736858,0.0202337653004964,0.5,0.7104205836550657,GSE236713;GSE57065;GSE95233;GSE54514,0.8707864290753664,KIF15,KIF15,EXACT,Not detected in immune cells,Not detected,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0011918575134053,0.37067723732696645,0.0032153512365637603
SIG034,T1,CAMP,MODULE_2,PRIMARY_INDEPENDENT,4,172,-7.678752769915623e-05,0.0165251092555763,-0.0526670604225268,0.0525134853671285,0.0007872877050061,76.97122974016459,-0.1401852557028955,0.1400316806474972,0.5,0.9965841896279106,GSE236713;GSE57065;GSE95233;GSE54514,0.9965841896279108,CAMP,CAMP,EXACT,Group enriched,Detected in many,neutrophil,,GRANULOCYTE,neutrophil:337.5;eosinophil:84.7,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,7.678752769915623e-05,0.37067723732696645,0.00020715468867980042
SIG034,T1,CEACAM8,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.0253446681771119,0.0181145820261732,-0.0829933528180757,0.0323040164638518,0.0010472675290486,82.57983140643658,-0.1849148320822834,0.1342254957280595,0.75,0.2562412134919767,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,CEACAM8,CEACAM8,EXACT,Group enriched,Detected in some,neutrophil,non-classical monocyte,GRANULOCYTE,neutrophil:1.6;non-classical monocyte:1.1,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0253446681771119,0.37067723732696645,0.06837395346927093
SIG034,T1,DEFA4,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0131418955439535,0.0023351650633815,0.0057103581157659,0.0205734329721411,0.0,0.0,0.0030944912097036,0.0231892998782033,1.0,0.0110959311974675,GSE236713;GSE57065;GSE95233;GSE54514,0.1165072775734091,DEFA4,DEFA4,EXACT,Immune cell enriched,Detected in some,neutrophil,,GRANULOCYTE,neutrophil:13.2,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0131418955439535,0.37067723732696645,0.035453743096615656
SIG034,T1,LCN2,MODULE_2,PRIMARY_INDEPENDENT,4,172,-0.0264202856077351,0.0097020654879493,-0.0572965880734853,0.004456016858015,0.0002347664731595,61.72087147857578,-0.1044510664461995,0.0516104952307292,1.0,0.0723563031049558,GSE236713;GSE57065;GSE95233;GSE54514,0.3798705913010182,LCN2,LCN2,EXACT,Group enriched,Detected in some,neutrophil,basophil,GRANULOCYTE,neutrophil:11.9;basophil:9.7;non-classical monocyte:4.7,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0264202856077351,0.37067723732696645,0.0712757163031037
SIG034,T1,CTSG,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0101582919523997,0.0016545725855419,0.0048927035407171,0.0154238803640823,0.0,0.0,0.0030392407007372,0.0172773432040621,1.0,0.0086909785062341,GSE236713;GSE57065;GSE95233;GSE54514,0.1165072775734091,CTSG,CTSG,EXACT,Low immune cell specificity,Detected in many,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0101582919523997,0.37067723732696645,0.027404682374491986
SIG034,T1,AZU1,MODULE_2,PRIMARY_INDEPENDENT,4,172,0.0088369049505428,0.0046595123112305,-0.0059917427887593,0.0236655526898451,0.0,8.17356480454371,-0.011211358414426,0.0288851683155118,0.75,0.1541580252082106,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,AZU1,AZU1,EXACT,Immune cell enriched,Detected in single,neutrophil,,GRANULOCYTE,neutrophil:3.3,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0088369049505428,0.37067723732696645,0.02383989104447748
SIG034,T1,MAFB,MODULE_3,PRIMARY_INDEPENDENT,4,172,-0.0061409305752219,0.0102819437531104,-0.038862664483449,0.026580803333005,0.0002704278538526,72.0073995548962,-0.0895886835670367,0.0773068224165927,0.75,0.5924120833490729,GSE236713;GSE57065;GSE95233;GSE54514,0.7775408593956582,MAFB,MAFB,EXACT,Group enriched,Detected in some,non-classical monocyte,intermediate monocyte,MONOCYTE,non-classical monocyte:121.9;intermediate monocyte:88.3,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0061409305752219,0.37067723732696645,0.01656678629501362
SIG034,T1,OASL,MODULE_3,PRIMARY_INDEPENDENT,4,172,-0.0233463012759754,0.0083491393447543,-0.0499169889359922,0.0032243863840413,0.0001474663652774,54.16446576200452,-0.0867538119523217,0.0400612094003708,1.0,0.0680643093083317,GSE236713;GSE57065;GSE95233;GSE54514,0.3798705913010182,OASL,OASL,EXACT,Immune cell enhanced,Detected in many,neutrophil,,GRANULOCYTE,neutrophil:133.3,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0233463012759754,0.37067723732696645,0.06298282960219143
SIG034,T1,UBE2L6,MODULE_3,PRIMARY_INDEPENDENT,4,172,-0.0026954579375752,0.0088659066545447,-0.0309107298133264,0.0255198139381759,0.0002045046334705,67.60784651376154,-0.0750912097862082,0.0697002939110578,0.5,0.7809764764689326,GSE236713;GSE57065;GSE95233;GSE54514,0.8791039781238054,UBE2L6,UBE2L6,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0026954579375752,0.37067723732696645,0.007271711521896323
SIG034,T1,VAMP5,MODULE_3,PRIMARY_INDEPENDENT,4,172,-0.0156146672133056,0.0053146908232305,-0.0325283853874239,0.0012990509608127,7.901749254967506e-05,58.01455929485259,-0.0601764069394893,0.0289470725128781,1.0,0.0606069236790473,GSE236713;GSE57065;GSE95233;GSE54514,0.3798705913010182,VAMP5,VAMP5,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0156146672133056,0.37067723732696645,0.04212469944447179
SIG034,T1,CCL2,MODULE_3,PRIMARY_INDEPENDENT,4,172,0.0296117203319406,0.0179179788205588,-0.0274112851637085,0.0866347258275898,0.0011311652990368,90.09706508001764,-0.134353747312826,0.1935771879767074,0.75,0.1969766224178358,GSE236713;GSE57065;GSE95233;GSE54514,0.5170636338468192,CCL2,CCL2,EXACT,Group enriched,Detected in some,classical monocyte,,MONOCYTE,classical monocyte:7.6;eosinophil:3.1,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0296117203319406,0.37067723732696645,0.07988545653754492
SIG034,T1,NAPA,MODULE_3,PRIMARY_INDEPENDENT,4,172,0.0048882092904449,0.0116887216171496,-0.0323105196335492,0.042086938214439,0.0005015068840666,90.05538900270345,-0.1038023767314952,0.113578795312385,0.5,0.7039336972491677,GSE236713;GSE57065;GSE95233;GSE54514,0.8707864290753664,NAPA,NAPA,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0048882092904449,0.37067723732696645,0.013187238918944234
SIG034,T1,ATG3,MODULE_3,PRIMARY_INDEPENDENT,4,172,-0.0020328289382274,0.001569829690762,-0.0070287276375185,0.0029630697610636,0.0,0.0,-0.0087872609423426,0.0047216030658878,0.5,0.2859949399389256,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,ATG3,ATG3,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0020328289382274,0.37067723732696645,0.005484094337398671
SIG034,T1,VRK2,MODULE_3,PRIMARY_INDEPENDENT,4,172,0.002110119363467,0.0017360535914102,-0.003414777974292,0.0076350167012261,0.0,0.0,-0.0053595163605131,0.0095797550874472,1.0,0.3111138934362507,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,VRK2,VRK2,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.002110119363467,0.37067723732696645,0.005692605725356988
SIG034,T1,TMEM123,MODULE_3,PRIMARY_INDEPENDENT,4,172,0.0092711789020244,0.0077224029549101,-0.0153049538497458,0.0338473116537946,0.0001855580837934,71.98153297833163,-0.0581025915469382,0.076644949350987,0.75,0.316075501565514,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,TMEM123,TMEM123,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0092711789020244,0.37067723732696645,0.025011460020801037
SIG034,T1,CASP7,MODULE_3,PRIMARY_INDEPENDENT,4,172,0.0074182218569137,0.0118084638385613,-0.0301615802571986,0.0449980239710261,0.0003230219326763,67.61204123543065,-0.0851099975591089,0.0999464412729364,0.5,0.5744356897550473,GSE236713;GSE57065;GSE95233;GSE54514,0.7775408593956582,CASP7,CASP7,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0074182218569137,0.37067723732696645,0.020012617743695563
SIG034,T1,DOK2,MODULE_4,PRIMARY_INDEPENDENT,4,172,-0.0087943554292863,0.0049155997724005,-0.0244379877632186,0.0068492769046458,4.0184202002959424e-05,37.54639548643739,-0.0433088515645505,0.0257201407059778,0.75,0.1715487056495656,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,DOK2,DOK2,EXACT,Immune cell enhanced,Detected in all,eosinophil,,GRANULOCYTE,eosinophil:1568.8,OUTSIDE_OR_LIMITED_IN_PBMC_ATLAS_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0087943554292863,0.37067723732696645,0.023725102444121723
SIG034,T1,HLA-DPB1,MODULE_4,PRIMARY_INDEPENDENT,4,172,-0.0054511539723772,0.004604618387865,-0.0201051047480822,0.0092027968033277,2.003208210521131e-05,27.567630551482647,-0.033080280121445,0.0221779721766905,0.75,0.3217313645622597,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,HLA-DPB1,HLA-DPB1,EXACT,Immune cell enhanced,Detected in many,myeloid DC,,DENDRITIC,myeloid DC:286.9,DIRECTLY_WITHIN_PROFILED_PBMC_LINEAGE_SCOPE,Potential cell source based on HPA blood-cell RNA enrichment; bulk change may also reflect abundance shifts.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0054511539723772,0.37067723732696645,0.014705931261618996
SIG034,T1,BUB3,MODULE_4,PRIMARY_INDEPENDENT,4,172,-0.0036314343551805,0.0027895284195127,-0.0125089587673442,0.0052460900569831,0.0,5.229603691727592,-0.0156338064239619,0.0083709377136008,0.75,0.283923822321761,GSE236713;GSE57065;GSE95233;GSE54514,0.5830839938692183,BUB3,BUB3,EXACT,Low immune cell specificity,Detected in all,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0036314343551805,0.37067723732696645,0.009796755747311479
SIG034,T1,SMYD2,MODULE_4,PRIMARY_INDEPENDENT,4,172,-0.0042566628171085,0.0022322106710918,-0.0113605534199407,0.0028472277857236,0.0,6.8199694821470755,-0.0138610901543385,0.0053477645201214,0.75,0.1525868070376485,GSE236713;GSE57065;GSE95233;GSE54514,0.4975319646933085,SMYD2,SMYD2,EXACT,Low immune cell specificity,Detected in many,,,BROAD_OR_UNRESOLVED,,UNRESOLVED,HPA reports low/broad immune-cell specificity; no dominant lineage assigned.,"Human Protein Atlas v25.1 proteinatlas.tsv, downloaded 2026-07-16",Reyes et al. Nature Medicine 2020 sepsis PBMC atlas (SCP548/SCP550); gene-level matrices not redistributed in author repository and not used to override HPA assignment,https://www.proteinatlas.org/about/download,10.1038/s41591-020-0752-4,0.0042566628171085,0.37067723732696645,0.011483475078761822
